Tree_Mode,Criterion,Bins,Max_Depth,Min_sample_split,Min_sample_leaf,ACCURACY,F1_SCORE,ELAPSED_TIME_MS,TEST_TOTAL_TIME_MIN,TEST_TOTAL_TIME_SEC
median,entropy,20,4,5,1,0.98,0.98,781.2278270721436, , 
median,entropy,20,4,5,3,0.98,0.98,639.0118598937988, , 
median,entropy,20,4,10,1,0.98,0.98,780.2207469940186, , 
median,entropy,20,4,10,3,0.98,0.98,641.4949893951416, , 
median,entropy,20,4,10,5,0.98,0.98,644.0198421478271, , 
median,entropy,20,4,25,1,0.98,0.98,779.0629863739014, , 
median,entropy,20,4,25,3,0.98,0.98,664.7510528564453, , 
median,entropy,20,4,25,5,0.98,0.98,644.495964050293, , 
median,entropy,20,4,25,10,0.98,0.98,645.2360153198242, , 
median,entropy,20,4,50,1,0.98,0.98,373.2330799102783, , 
median,entropy,20,4,50,3,0.98,0.98,368.9398765563965, , 
median,entropy,20,4,50,5,0.98,0.98,369.13323402404785, , 
median,entropy,20,4,50,10,0.98,0.98,368.013858795166, , 
median,entropy,20,4,50,25,0.98,0.98,369.07410621643066, , 
median,entropy,20,5,2,1,0.96,0.96,988.5690212249756, , 
median,entropy,20,5,3,1,0.96,0.96,988.0802631378174, , 
median,entropy,20,5,5,1,0.96,0.96,902.9297828674316, , 
median,entropy,20,5,5,3,0.98,0.98,657.707929611206, , 
median,entropy,20,5,10,1,0.96,0.96,902.2421836853027, , 
median,entropy,20,5,10,3,0.98,0.98,645.3392505645752, , 
median,entropy,20,5,10,5,0.98,0.98,641.8130397796631, , 
median,entropy,20,5,25,1,0.98,0.98,781.1226844787598, , 
median,entropy,20,5,25,3,0.98,0.98,643.4857845306396, , 
median,entropy,20,5,25,5,0.98,0.98,645.0550556182861, , 
median,entropy,20,5,25,10,0.98,0.98,642.6560878753662, , 
median,entropy,20,5,50,1,0.98,0.98,367.95902252197266, , 
median,entropy,20,5,50,3,0.98,0.98,367.42186546325684, , 
median,entropy,20,5,50,5,0.98,0.98,368.3209419250488, , 
median,entropy,20,5,50,10,0.98,0.98,368.03603172302246, , 
median,entropy,20,5,50,25,0.98,0.98,367.3672676086426, , 
median,entropy,20,6,2,1,0.98,0.98,1094.3748950958252, , 
median,entropy,20,6,3,1,0.98,0.98,1117.490291595459, , 
median,entropy,20,6,5,1,0.96,0.96,897.507905960083, , 
median,entropy,20,6,5,3,0.98,0.98,644.0632343292236, , 
median,entropy,20,6,10,1,0.96,0.96,894.6108818054199, , 
median,entropy,20,6,10,3,0.98,0.98,651.1249542236328, , 
median,entropy,20,6,10,5,0.98,0.98,644.5729732513428, , 
median,entropy,20,6,25,1,0.98,0.98,783.2188606262207, , 
median,entropy,20,6,25,3,0.98,0.98,645.7798480987549, , 
median,entropy,20,6,25,5,0.98,0.98,645.2827453613281, , 
median,entropy,20,6,25,10,0.98,0.98,642.4479484558105, , 
median,entropy,20,6,50,1,0.98,0.98,370.2831268310547, , 
median,entropy,20,6,50,3,0.98,0.98,366.6067123413086, , 
median,entropy,20,6,50,5,0.98,0.98,369.81773376464844, , 
median,entropy,20,6,50,10,0.98,0.98,370.87106704711914, , 
median,entropy,20,6,50,25,0.98,0.98,369.3060874938965, , 
median,entropy,20,7,2,1,0.98,0.98,1096.6432094573975, , 
median,entropy,20,7,3,1,0.98,0.98,1091.4161205291748, , 
median,entropy,20,7,5,1,0.96,0.96,921.3099479675293, , 
median,entropy,20,7,5,3,0.98,0.98,644.3428993225098, , 
median,entropy,20,7,10,1,0.96,0.96,895.3509330749512, , 
median,entropy,20,7,10,3,0.98,0.98,648.007869720459, , 
median,entropy,20,7,10,5,0.98,0.98,646.4040279388428, , 
median,entropy,20,7,25,1,0.98,0.98,777.3740291595459, , 
median,entropy,20,7,25,3,0.98,0.98,643.2230472564697, , 
median,entropy,20,7,25,5,0.98,0.98,641.2291526794434, , 
median,entropy,20,7,25,10,0.98,0.98,642.9800987243652, , 
median,entropy,20,7,50,1,0.98,0.98,368.1521415710449, , 
median,entropy,20,7,50,3,0.98,0.98,367.9771423339844, , 
median,entropy,20,7,50,5,0.98,0.98,367.2327995300293, , 
median,entropy,20,7,50,10,0.98,0.98,366.00494384765625, , 
median,entropy,20,7,50,25,0.98,0.98,368.1490421295166, , 
median,entropy,20,8,2,1,0.98,0.98,1090.8150672912598, , 
median,entropy,20,8,3,1,0.98,0.98,1092.3991203308105, , 
median,entropy,20,8,5,1,0.96,0.96,901.9877910614014, , 
median,entropy,20,8,5,3,0.98,0.98,641.2711143493652, , 
median,entropy,20,8,10,1,0.96,0.96,919.4691181182861, , 
median,entropy,20,8,10,3,0.98,0.98,643.2511806488037, , 
median,entropy,20,8,10,5,0.98,0.98,643.5708999633789, , 
median,entropy,20,8,25,1,0.98,0.98,780.8303833007812, , 
median,entropy,20,8,25,3,0.98,0.98,643.9788341522217, , 
median,entropy,20,8,25,5,0.98,0.98,642.0998573303223, , 
median,entropy,20,8,25,10,0.98,0.98,646.3601589202881, , 
median,entropy,20,8,50,1,0.98,0.98,369.10414695739746, , 
median,entropy,20,8,50,3,0.98,0.98,369.8592185974121, , 
median,entropy,20,8,50,5,0.98,0.98,369.0681457519531, , 
median,entropy,20,8,50,10,0.98,0.98,371.2940216064453, , 
